SERVIÇO,CID,ATENDIMENTOS,n pacientes,reinternacoes,obitos,mortalidade,estada,estadas prolongadas,taxa de eventos adversos
CLINICA MEDICA,R41.0  DESORIENTAÇÃO NÃO ESPECIFICADA,1,1,0,0,0.0,2.0,0,0.0
CLINICA MEDICA,R45.1  AGITAÇÃO E INQUIETAÇÃO,1,1,0,0,0.0,1.0,0,0.0
CLINICA MEDICA,R50.9  FEBRE NÃO ESPECIFICADA,1,1,0,0,0.0,100.0,0,0.0
CLINICA MEDICA,R51  CEFALÉIA,2,2,0,0,0.0,7.5,1,0.5
CLINICA MEDICA,R52.0  DOR AGUDA,6,6,0,0,0.0,3.0,2,0.3333333333333333
CLINICA MEDICA,R55  SÍNCOPE E COLAPSO,4,4,0,0,0.0,2.0,1,0.25
CLINICA MEDICA,R56.0  CONVULSÕES FEBRIS,1,1,0,0,0.0,5.0,0,0.0
CLINICA MEDICA,R56.8  OUTRAS CONVULSÕES E AS NÃO ESPECIFICADAS,5,5,0,0,0.0,1.0,1,0.2
CLINICA MEDICA,S27.3  OUTROS TRAUMATISMOS DO PULMÃO,1,1,0,0,0.0,4.0,0,0.0
CLINICA MEDICA,S32.4  FRATURA DO ACETÁBULO,1,1,0,0,0.0,22.0,0,0.0
CLINICA MEDICA,S32.5  FRATURA DO PÚBIS,1,1,0,0,0.0,7.0,0,0.0
CLINICA MEDICA,S32.8  FRATURA DE OUTRAS PARTES DA COLUNA LOMBOSSACRA E DA PELVE E DE PARTES NÃO ESPECIFICADAS,1,1,0,0,0.0,9.0,0,0.0
CLINICA MEDICA,S33.3  LUXAÇÃO DE OUTRAS PARTES E DAS NÃO ESPECIFICADAS DA COLUNA LOMBAR E DA PELVE,1,1,0,0,0.0,1.0,0,0.0
CLINICA MEDICA,S42.2  FRATURA DA EXTREMIDADE SUPERIOR DO ÚMERO,4,4,0,0,0.0,25.5,1,0.25
CLINICA MEDICA,S52.0  FRATURA DA EXTREMIDADE SUPERIOR DO CÚBITO [ULNA],1,1,0,0,0.0,8.0,0,0.0
CLINICA MEDICA,S72.0  FRATURA DO COLO DO FÊMUR,6,6,0,1,0.16666666666666666,23.0,1,0.3333333333333333
CLINICA MEDICA,S72.1  FRATURA PERTROCANTÉRICA,6,6,0,0,0.0,27.0,1,0.16666666666666666
CLINICA MEDICA,S72.2  FRATURA SUBTROCANTÉRICA,1,1,0,0,0.0,29.0,0,0.0
CLINICA MEDICA,S72.3  FRATURA DA DIÁFISE DO FÊMUR,3,3,0,0,0.0,15.0,1,0.3333333333333333
CLINICA MEDICA,S72.4  FRATURA DA EXTREMIDADE DISTAL DO FÊMUR,1,1,0,0,0.0,47.0,0,0.0
CLINICA MEDICA,S72.8  FRATURAS DE OUTRAS PARTES DO FÊMUR,1,1,0,0,0.0,6.0,0,0.0
CLINICA MEDICA,"S72.9  FRATURA DO FÊMUR, PARTE NÃO ESPECIFICADA",1,1,0,0,0.0,25.0,0,0.0
CLINICA MEDICA,S74.0  TRAUMATISMO DO NERVO CIÁTICO AO NÍVEL DO QUADRIL E DA COXA,1,1,0,0,0.0,9.0,0,0.0
CLINICA MEDICA,"S82.9  FRATURA DA PERNA, PARTE NÃO ESPECIFICADA",1,1,0,0,0.0,17.0,0,0.0
CLINICA MEDICA,S96.2  TRAUMATISMO DE MÚSCULO INTRÍNSECO E TENDÃO AO NÍVEL DO TORNOZELO E DO PÉ,1,1,0,0,0.0,14.0,0,0.0
CLINICA MEDICA,T78.0  CHOQUE ANAFILÁTICO DEVIDO À INTOLERÂNCIA ALIMENTAR,1,1,0,0,0.0,1.0,0,0.0
CLINICA MEDICA,T81.9  COMPLICAÇÃO NÃO ESPECIFICADA DE PROCEDIMENTO,1,1,0,0,0.0,14.0,0,0.0
CLINICA MEDICA,T84.6  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDAS A DISPOSITIVO DE FIXAÇÃO INTERNA [QUALQUER LOCAL],1,1,0,0,0.0,9.0,0,0.0
CLINICA MEDICA,T88.8  OUTRAS COMPLICAÇÕES DE CUIDADOS MÉDICOS E CIRÚRGICOS ESPECIFICADOS NÃO CLASSIFICADOS EM OUTRA PARTE,1,1,0,0,0.0,17.0,0,0.0
CLINICA MEDICA,T88.9  COMPLICAÇÃO NÃO ESPECIFICADA DE CUIDADOS MÉDICOS E CIRÚRGICOS,117,117,0,4,0.03418803418803419,7.0,28,0.27350427350427353
CLINICA MEDICA,T92.0  SEQÜELAS DE FERIMENTO DO MEMBRO SUPERIOR,1,1,0,0,0.0,4.0,0,0.0
CLINICA MEDICA,T93.0  SEQÜELAS DE FERIMENTO DO MEMBRO INFERIOR,1,1,0,0,0.0,3.0,0,0.0
CLINICA MEDICA,T93.1  SEQÜELAS DE FRATURA DO FÊMUR,1,1,0,0,0.0,15.0,0,0.0
CLINICA MEDICA,Z03.4  OBSERVAÇÃO POR SUSPEITA DE INFARTO DO MIOCÁRDIO,1,1,0,0,0.0,0.0,0,0.0
COLUNA,A41.8  OUTRAS SEPTICEMIAS ESPECIFICADAS,1,1,0,0,0.0,10.0,0,0.0
COLUNA,A68.9  FEBRE RECORRENTE NÃO ESPECIFICADA,1,1,0,0,0.0,94.0,0,0.0
COLUNA,B90.0  SEQÜELAS DE TUBERCULOSE DO SISTEMA NERVOSO CENTRAL,1,1,0,0,0.0,22.0,0,0.0
COLUNA,B90.2  SEQÜELAS DE TUBERCULOSE ÓSSEA E DAS ARTICULAÇÕES,12,12,0,0,0.0,4.0,3,0.25
COLUNA,C40.8  NEOPLASIA MALIGNA DOS OSSOS E CARTILAGENS ARTICULARES DOS MEMBROS COM LESÃO INVASIVA,1,1,0,0,0.0,2.0,0,0.0
COLUNA,C41.0  NEOPLASIA MALIGNA DOS OSSOS DO CRÂNIO E DA FACE,2,2,0,0,0.0,67.5,1,0.5
COLUNA,C41.2  NEOPLASIA MALIGNA DA COLUNA VERTEBRAL,71,71,0,6,0.08450704225352113,5.0,18,0.3380281690140845
COLUNA,"C41.4  NEOPLASIA MALIGNA DOS OSSOS DA PELVE, SACRO E CÓCCIX",8,8,0,0,0.0,5.0,2,0.25
COLUNA,C41.8  NEOPLASIA MALIGNA DOS OSSOS E DAS CARTILAGENS ARTICULARES COM LESÃO INVASIVA,1,1,0,0,0.0,23.0,0,0.0
COLUNA,C41.9  NEOPLASIA MALIGNA DOS OSSOS E CARTILAGENS ARTICULARES,2,2,0,0,0.0,42.5,1,0.5
COLUNA,C49.6  NEOPLASIA MALIGNA DO TECIDO CONJUNTIVO E TECIDOS MOLES DO TRONCO,1,1,0,0,0.0,6.0,0,0.0
COLUNA,"C50.9  NEOPLASIA MALIGNA DA MAMA, NÃO ESPECIFICADA",1,1,0,0,0.0,10.0,0,0.0
COLUNA,C70.1  NEOPLASIA MALIGNA DAS MENINGES ESPINHAIS,2,2,0,0,0.0,14.5,1,0.5
COLUNA,C72.0  NEOPLASIA MALIGNA DA MEDULA ESPINHAL,4,4,0,1,0.25,15.0,1,0.5
COLUNA,C72.1  NEOPLASIA MALIGNA DA CAUDA EQÜINA,1,1,0,0,0.0,13.0,0,0.0
COLUNA,C78.6  NEOPLASIA MALIGNA SECUNDÁRIA DO RETROPERITÔNIO E DO PERITÔNIO,1,1,0,0,0.0,1.0,0,0.0
COLUNA,C79.5  NEOPLASIA MALIGNA SECUNDÁRIA DOS OSSOS E DA MEDULA ÓSSEA,9,9,0,0,0.0,3.0,2,0.2222222222222222
COLUNA,C79.7  NEOPLASIA MALIGNA SECUNDÁRIA DAS GLÂNDULAS SUPRA-RENAIS (ADRENAIS),1,1,0,0,0.0,83.0,0,0.0
COLUNA,"C81.2  DOENÇA DE HODGKIN, CELULARIDADE MISTA",1,1,0,0,0.0,27.0,0,0.0
COLUNA,C90.0  MIELOMA MÚLTIPLO,1,1,0,0,0.0,2.0,0,0.0
COLUNA,C96.1  HISTIOCITOSE MALIGNA,1,1,0,0,0.0,1.0,0,0.0
COLUNA,D16.1  NEOPLASIA BENIGNA DOS OSSOS CURTOS DOS MEMBROS SUPERIORES,1,1,0,0,0.0,3.0,0,0.0
COLUNA,D16.2  NEOPLASIA BENIGNA DOS OSSOS LONGOS DOS MEMBROS INFERIORES,2,2,0,0,0.0,32.5,1,0.5
COLUNA,D16.6  NEOPLASIA BENIGNA DA COLUNA VERTEBRAL,120,120,0,5,0.041666666666666664,4.5,29,0.2833333333333333
COLUNA,"D16.8  NEOPLASIA BENIGNA DOS OSSOS PÉLVICOS, SACRO E CÓCCIX",7,7,0,0,0.0,4.0,2,0.2857142857142857
COLUNA,"D16.9  NEOPLASIA BENIGNA DO OSSO E CARTILAGEM ARTICULAR, NÃO ESPECIFICADO",1,1,0,0,0.0,7.0,0,0.0
COLUNA,D17.3  NEOPLASIA LIPOMATOSA BENIGNA DA PELE E TECIDO SUBCUTÂNEO DE OUT. LOCALIZ. E DE LOCALIZ. NÃO ESPECIF.,1,1,0,0,0.0,9.0,0,0.0
COLUNA,D18.0  HEMANGIOMA DE QUALQUER LOCALIZAÇÃO,1,1,0,0,0.0,1.0,0,0.0
COLUNA,"D21.0  NEOPLASIA BENIGNA DO TECIDO CONJUNTIVO E OUTROS TECIDOS MOLES DA CABEÇA, FACE E PESCOÇO",1,1,0,0,0.0,6.0,0,0.0
COLUNA,D32.0  NEOPLASIA BENIGNA DAS MENINGES CEREBRAIS,1,1,0,0,0.0,10.0,0,0.0
COLUNA,D32.1  NEOPLASIA BENIGNA DAS MENINGES ESPINHAIS,2,2,0,0,0.0,12.0,1,0.5
COLUNA,D33.4  NEOPLASIA BENIGNA DA MEDULA ESPINHAL,2,2,0,0,0.0,13.5,1,0.5
COLUNA,D36.9  NEOPLASIA BENIGNA DE LOCALIZAÇÃO NÃO ESPECIFICADA,1,1,0,0,0.0,3.0,0,0.0
COLUNA,D43.4  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DA MEDULA ESPINHAL,4,4,0,0,0.0,11.5,1,0.25
COLUNA,"D46.4  ANEMIA REFRATÁRIA, NÃO ESPECIFICADA",1,1,0,0,0.0,5.0,0,0.0
COLUNA,D48.0  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DOS OSSOS E CARTILAGENS ARTICULARES,33,33,0,0,0.0,2.0,8,0.24242424242424243
COLUNA,D48.9  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO SEM OUTRA ESPECIFICAÇÃO,1,1,0,0,0.0,3.0,0,0.0
COLUNA,D84.0  DEFEITO DO ANTÍGENO-1 DA FUNÇÃO DE LINFÓCITO [LFA-1],1,1,0,0,0.0,5.0,0,0.0
COLUNA,G07  ABSCESSO E GRANULOMA INTRACRANIANOS E INTRASPINAIS EM DOENÇAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,182.0,0,0.0
COLUNA,G24.3  TORCICOLO ESPASMÓDICO,2,2,0,0,0.0,7.5,1,0.5
COLUNA,"G45.2  SÍNDROME DAS ARTÉRIAS PRÉ-CEREBRAIS, MÚLTIPLAS E BILATERAIS",2,2,0,0,0.0,32.0,1,0.5
COLUNA,G54.0  TRANSTORNOS DO PLEXO BRAQUIAL,1,1,0,0,0.0,7.0,0,0.0
COLUNA,G54.8  OUTROS TRANSTORNOS DAS RAÍZES E DOS PLEXOS NERVOSOS,1,1,0,0,0.0,6.0,0,0.0
COLUNA,G56.0  SÍNDROME DO TÚNEL DO CARPO,1,1,0,0,0.0,4.0,0,0.0
COLUNA,G80.0  PARALISIA CEREBRAL ESPÁSTICA,2,2,0,0,0.0,11.5,1,0.5
COLUNA,G80.8  OUTRAS FORMAS DE PARALISIA CEREBRAL INFANTIL,2,2,0,0,0.0,89.5,1,0.5
COLUNA,G82.0  PARAPLEGIA FLÁCIDA,1,1,0,0,0.0,49.0,0,0.0
COLUNA,G82.1  PARAPLEGIA ESPÁSTICA,1,1,0,0,0.0,7.0,0,0.0
COLUNA,G82.2  PARAPLEGIA NÃO ESPECIFICADA,4,4,0,1,0.25,15.5,1,0.5
COLUNA,G82.5  TETRAPLEGIA NÃO ESPECIFICADA,3,3,0,0,0.0,14.0,1,0.3333333333333333
COLUNA,G83.4  SÍNDROME DA CAUDA EQÜINA,3,3,0,0,0.0,14.0,1,0.3333333333333333
COLUNA,G93.2  HIPERTENSÃO INTRACRANIANA BENIGNA,1,1,0,0,0.0,11.0,0,0.0
COLUNA,G95.1  MIELOPATIAS VASCULARES,1,1,0,0,0.0,16.0,0,0.0
COLUNA,G95.2  COMPRESSÃO NÃO ESPECIFICADA DE MEDULA ESPINAL,16,16,0,0,0.0,9.0,3,0.1875
COLUNA,G95.8  OUTRAS DOENÇAS ESPECIFICADAS DA MEDULA ESPINAL,7,7,0,0,0.0,2.0,1,0.14285714285714285
COLUNA,G95.9  DOENÇA NÃO ESPECIFICADA DA MEDULA ESPINAL,1,1,0,0,0.0,63.0,0,0.0
COLUNA,G97.0  PERDA DE LÍQUOR RESULTANTE DE PUNÇÃO ESPINAL,1,1,0,0,0.0,2.0,0,0.0
COLUNA,G99.2  MIELOPATIA EM DOENÇAS CLASSIFICADAS EM OUTRA PARTE,5,5,0,0,0.0,13.0,1,0.2
COLUNA,I10  HIPERTENSÃO ESSENCIAL (PRIMÁRIA),1,1,0,0,0.0,13.0,0,0.0
COLUNA,I21.9  INFARTO AGUDO DO MIOCÁRDIO NÃO ESPECIFICADO,1,1,0,0,0.0,10.0,0,0.0
COLUNA,I80.9  FLEBITE E TROMBOFLEBITE DE LOCALIZAÇÃO NÃO ESPECIFICADA,2,2,0,0,0.0,13.0,1,0.5
COLUNA,I82.8  EMBOLIA E TROMBOSE DE OUTRAS VEIAS ESPECIFICADAS,3,3,0,0,0.0,6.0,1,0.3333333333333333
COLUNA,I82.9  EMBOLIA E TROMBOSE VENOSAS DE VEIA NÃO ESPECIFICADA,1,1,0,0,0.0,22.0,0,0.0
COLUNA,J44.1  DOENÇA PULMONAR OBSTRUTIVA CRÔNICA COM EXACERBAÇÃO AGUDA NÃO ESPECIFICADA,1,1,0,0,0.0,7.0,0,0.0
COLUNA,J45.9  ASMA NÃO ESPECIFICADA,2,2,0,0,0.0,11.0,1,0.5
COLUNA,J95.0  MAU FUNCIONAMENTO DE TRAQUEOSTOMIA,1,1,0,0,0.0,3.0,0,0.0
COLUNA,"K29.9  GASTRODUODENITE, SEM OUTRA ESPECIFICAÇÃO",1,1,0,0,0.0,7.0,0,0.0
COLUNA,"K45.8  OUTRAS HÉRNIAS ABDOMINAIS ESPECIFICADAS, SEM OBSTRUÇÃO OU GANGRENA",1,1,0,0,0.0,2.0,0,0.0
COLUNA,K75.2  HEPATITE REATIVA NÃO-ESPECÍFICA,1,1,0,0,0.0,1.0,0,0.0
COLUNA,"L02.3  ABSCESSO CUTÂNEO, FURÚNCULO E ANTRAZ DA NÁDEGA",1,1,0,0,0.0,50.0,0,0.0
COLUNA,L08.0  PIODERMITE,1,1,0,1,1.0,15.0,0,1.0
COLUNA,L41.2  PAPULOSE LINFOMATÓIDE,1,1,0,1,1.0,68.0,0,1.0
COLUNA,L85.0  ICTIOSE ADQUIRIDA,1,1,0,0,0.0,2.0,0,0.0
COLUNA,L89  ÚLCERA DE DECÚBITO,6,6,0,1,0.16666666666666666,61.5,2,0.5
COLUNA,"L98.4  ÚLCERA CRÔNICA DA PELE, NÃO CLASSIFICADA EM OUTRA PARTE",2,2,0,0,0.0,57.0,1,0.5
COLUNA,M06.4  POLIARTROPATIA INFLAMATÓRIA,2,2,0,0,0.0,1.5,1,0.5
COLUNA,M06.9  ARTRITE REUMATÓIDE NÃO ESPECIFICADA,2,2,0,0,0.0,10.5,1,0.5
COLUNA,M08.1  ESPONDILITE ANCILOSANTE JUVENIL,1,1,0,0,0.0,48.0,0,0.0
COLUNA,M14.1  ARTROPATIA POR DEPÓSITO DE CRISTAIS EM OUTRAS DOENÇAS METABÓLICAS CLASSIFICADAS EM OUTRA PARTE,2,2,0,0,0.0,24.0,1,0.5
COLUNA,M14.3  DERMATOARTRITE LIPÓIDE (E78.8+),1,1,0,0,0.0,22.0,0,0.0
COLUNA,M14.4  ARTROPATIA NA AMILOIDOSE (E85.-+),1,1,0,0,0.0,8.0,0,0.0
COLUNA,M16.1  OUTRAS COXARTROSES PRIMÁRIAS,1,1,0,0,0.0,19.0,0,0.0
COLUNA,M16.9  COXARTROSE NÃO ESPECIFICADA,1,1,0,0,0.0,16.0,0,0.0
COLUNA,M17.1  OUTRAS GONARTROSES PRIMÁRIAS,1,1,0,0,0.0,5.0,0,0.0
COLUNA,M17.9  GONARTROSE NÃO ESPECIFICADA,1,1,0,0,0.0,18.0,0,0.0
COLUNA,M22.0  DESLOCAMENTO RECIDIVANTE DA RÓTULA,1,1,0,0,0.0,6.0,0,0.0
COLUNA,"M24.3  DESLOCAMENTO E SUBLUXAÇÃO PATOLÓGICAS DE ARTICULAÇÃO, NÃO CLASSIFICADA EM OUTRA PARTE",1,1,0,0,0.0,27.0,0,0.0
COLUNA,M24.6  ANCILOSE ARTICULAR,1,1,0,0,0.0,11.0,0,0.0
COLUNA,M40.0  CIFOSE POSTURAL,3,3,0,0,0.0,109.0,1,0.3333333333333333
COLUNA,M40.1  OUTRAS CIFOSES SECUNDÁRIAS,17,17,0,0,0.0,19.0,3,0.17647058823529413
COLUNA,M40.2  OUTRAS CIFOSES E AS NÃO ESPECIFICADAS,9,9,0,0,0.0,8.0,2,0.2222222222222222
COLUNA,M40.5  LORDOSE NÃO ESPECIFICADA,1,1,0,0,0.0,3.0,0,0.0
COLUNA,M41.0  ESCOLIOSE IDIOPÁTICA INFANTIL,175,175,0,1,0.005714285714285714,8.0,44,0.2571428571428571
COLUNA,M41.1  ESCOLIOSE IDIOPÁTICA JUVENIL,218,218,0,2,0.009174311926605505,8.0,47,0.22477064220183487
COLUNA,M41.2  OUTRAS ESCOLIOSES IDIOPÁTICAS,25,25,0,0,0.0,10.0,6,0.24
COLUNA,M41.3  ESCOLIOSE TORACOGÊNICA,23,23,0,0,0.0,24.0,6,0.2608695652173913
COLUNA,M41.4  ESCOLIOSE NEUROMUSCULAR,77,77,0,2,0.025974025974025976,16.0,19,0.2727272727272727
COLUNA,M41.5  OUTRAS ESCOLIOSES SECUNDÁRIAS,22,22,0,1,0.045454545454545456,11.0,6,0.3181818181818182
COLUNA,M41.8  OUTRAS FORMAS DE ESCOLIOSE,14,14,0,0,0.0,7.0,4,0.2857142857142857
COLUNA,M41.9  ESCOLIOSE NÃO ESPECIFICADA,122,122,0,1,0.00819672131147541,8.0,31,0.26229508196721313
COLUNA,M43.0  ESPONDILÓLISE,1,1,0,0,0.0,1.0,0,0.0
COLUNA,M43.1  ESPONDILOLISTESE,181,181,0,0,0.0,7.0,45,0.24861878453038674
COLUNA,M43.2  OUTRAS FUSÕES DA COLUNA VERTEBRAL,5,5,0,0,0.0,4.0,0,0.0
COLUNA,M43.3  SUBLUXAÇÃO ATLANTO-AXIAL RECIDIVANTE COM MIELOPATIA,7,7,0,0,0.0,11.0,2,0.2857142857142857
COLUNA,M43.4  OUTRAS SUBLUXAÇÕES ATLANTO-AXIAIS RECIDIVANTES,2,2,0,0,0.0,7.0,1,0.5
COLUNA,M43.6  TORCICOLO,1,1,0,0,0.0,14.0,0,0.0
COLUNA,M43.8  OUTRAS DORSOPATIAS DEFORMANTES ESPECIFICADAS,5,5,0,0,0.0,8.0,1,0.2
COLUNA,"M43.9  DORSOPATIA DEFORMANTE, NÃO ESPECIFICADA",5,5,0,0,0.0,9.0,1,0.2
COLUNA,M45  ESPONDILITE ANCILOSANTE,13,13,0,0,0.0,15.0,2,0.15384615384615385
COLUNA,M46.1  SACROILEÍTE NÃO CLASSIFICADA EM OUTRA PARTE,2,2,0,0,0.0,2.0,0,0.0
COLUNA,M46.2  OSTEOMIELITE DAS VÉRTEBRAS,15,15,0,1,0.06666666666666667,15.0,4,0.3333333333333333
COLUNA,M46.3  INFECÇÃO (PIOGÊNICA) DO DISCO INTERVERTEBRAL,10,10,0,1,0.1,13.0,3,0.4
COLUNA,M46.4  DISCITE NÃO ESPECIFICADA,23,23,0,0,0.0,5.0,6,0.2608695652173913
COLUNA,M46.5  OUTRAS ESPONDILOPATIAS INFECCIOSAS,8,8,0,0,0.0,14.0,2,0.25
COLUNA,M46.8  OUTRAS ESPONDILOPATIAS INFLAMATÓRIAS ESPECIFICADAS,3,3,0,0,0.0,3.0,1,0.3333333333333333
COLUNA,M47.1  OUTRAS ESPONDILOSES COM MIELOPATIA,14,14,0,3,0.21428571428571427,11.5,4,0.5
COLUNA,M47.2  OUTRAS ESPONDILOSES COM RADICULOPATIAS,2,2,0,0,0.0,22.0,1,0.5
COLUNA,M47.8  OUTRAS ESPONDILOSES,1,1,0,0,0.0,7.0,0,0.0
COLUNA,M47.9  ESPONDILOSE NÃO ESPECIFICADA,5,5,0,0,0.0,12.0,1,0.2
COLUNA,M48.0  ESTENOSE DA COLUNA VERTEBRAL,176,176,0,2,0.011363636363636364,7.5,42,0.25
COLUNA,M48.3  ESPONDILOPATIA TRAUMÁTICA,1,1,0,0,0.0,8.0,0,0.0
COLUNA,M48.4  FRATURA DE FADIGA DE VÉRTEBRA,9,9,0,0,0.0,6.0,2,0.2222222222222222
COLUNA,M48.5  VÉRTEBRA COLAPSADA NÃO CLASSIFICADA EM OUTRA PARTE,1,1,0,0,0.0,2.0,0,0.0
COLUNA,M48.8  OUTRAS ESPONDILOPATIAS ESPECIFICADAS,2,2,0,0,0.0,2.0,0,0.0
COLUNA,M48.9  ESPONDILOPATIA NÃO ESPECIFICADA,2,2,0,0,0.0,8.5,1,0.5
COLUNA,M49.0  TUBERCULOSE DA COLUNA VERTEBRAL (A18.0+),19,19,0,0,0.0,5.0,5,0.2631578947368421
COLUNA,M49.2  ESPONDILITE POR ENTEROBACTÉRIAS (A01-A04+),1,1,0,0,0.0,30.0,0,0.0
COLUNA,M49.3  ESPONDILOPATIA EM OUTRAS DOENÇAS INFECIOSAS E PARASITÁRIAS CLASSIFICADAS EM OUTRA PARTE,2,2,0,0,0.0,7.0,1,0.5
COLUNA,M49.4  ESPONDILOPATIA NEUROPÁTICA,1,1,0,0,0.0,17.0,0,0.0
COLUNA,M49.5  VÉRTEBRA COLAPSADA EM DOENÇAS CLASSIFICADAS EM OUTRA PARTE,4,4,0,0,0.0,7.0,1,0.25
COLUNA,M49.8  ESPONDILOPATIA EM OUTRAS DOENÇAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,3.0,0,0.0
COLUNA,M50.0  TRANSTORNO DO DISCO CERVICAL COM MIELOPATIA (G99.2*),164,164,0,4,0.024390243902439025,8.0,40,0.2682926829268293
COLUNA,M50.1  TRANSTORNO DO DISCO CERVICAL COM RADICULOPATIA,48,48,0,0,0.0,6.0,11,0.22916666666666666
COLUNA,M50.2  OUTRO DESLOCAMENTO DE DISCO CERVICAL,12,12,0,1,0.08333333333333333,6.0,3,0.3333333333333333
COLUNA,M50.3  OUTRA DEGENERAÇÃO DE DISCO CERVICAL,8,8,0,0,0.0,4.0,2,0.25
COLUNA,M50.8  OUTROS TRANSTORNOS DE DISCOS CERVICAIS,3,3,0,1,0.3333333333333333,9.0,1,0.6666666666666666
COLUNA,M50.9  TRANSTORNO NÃO ESPECIFICADO DE DISCO CERVICAL,3,3,0,0,0.0,5.0,1,0.3333333333333333
COLUNA,M51.0  TRANSTORNOS DE DISCOS LOMBARES E DE OUTROS DISCOS INTERVERTEBRAIS COM MIELOPATIA (G99.2*),32,32,0,2,0.0625,7.5,7,0.28125
COLUNA,M51.1  TRANSTORNOS DE DISCOS LOMBARES E DE OUTROS DISCOS INTERVERTEBRAIS COM RADICULOPATIA,468,468,0,1,0.002136752136752137,6.0,115,0.24786324786324787
COLUNA,M51.2  OUTROS DESLOCAMENTOS DISCAIS INTERVERTEBRAIS ESPECIFICADOS,79,79,0,0,0.0,6.0,19,0.24050632911392406
COLUNA,M51.3  OUTRA DEGENERAÇÃO ESPECIFICADA DE DISCO INTERVERTEBRAL,47,47,0,0,0.0,7.0,11,0.23404255319148937
COLUNA,M51.8  OUTROS TRANSTORNOS ESPECIFICADOS DE DISCOS INTERVERTEBRAIS,19,19,0,0,0.0,6.0,5,0.2631578947368421
COLUNA,M51.9  TRANSTORNO NÃO ESPECIFICADO DE DISCO INTERVERTEBRAL,71,71,0,0,0.0,6.0,18,0.2535211267605634
COLUNA,M53.2  INSTABILIDADES DA COLUNA VERTEBRAL,15,15,0,0,0.0,11.0,4,0.26666666666666666
COLUNA,M54.1  RADICULOPATIA,3,3,0,0,0.0,5.0,1,0.3333333333333333
COLUNA,M54.2  CERVICALGIA,4,4,0,0,0.0,8.0,1,0.25
COLUNA,M54.4  LUMBAGO COM CIÁTICA,1,1,0,0,0.0,10.0,0,0.0
COLUNA,M54.5  DOR LOMBAR BAIXA,12,12,0,0,0.0,8.0,3,0.25
COLUNA,M54.6  DOR NA COLUNA TORÁCICA,2,2,0,0,0.0,13.0,1,0.5
COLUNA,M54.9  DORSALGIA NÃO ESPECIFICADA,1,1,0,0,0.0,4.0,0,0.0
COLUNA,M68.0  SINOVITE E TENOSSINOVITE EM DOENÇAS BACTERIANAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,102.0,0,0.0
COLUNA,M84.1  AUSÊNCIA DE CONSOLIDAÇÃO DA FRATURA [PSEUDO-ARTROSE],6,6,0,0,0.0,4.0,2,0.3333333333333333
COLUNA,M84.2  ATRASO DE CONSOLIDAÇÃO DE FRATURA,1,1,0,0,0.0,41.0,0,0.0
COLUNA,M84.4  FRATURA PATOLÓGICA NÃO CLASSIFICADA EM OUTRA PARTE,8,8,0,1,0.125,10.0,2,0.375
COLUNA,M84.8  OUTROS TRANSTORNOS DA CONTINUIDADE DO OSSO,2,2,0,0,0.0,40.0,1,0.5
COLUNA,M85.0  DISPLASIA FIBROSA (MONOSTÓTICA),2,2,0,0,0.0,2.5,1,0.5
COLUNA,M85.5  CISTO ÓSSEO ANEURISMÁTICO,2,2,0,0,0.0,4.5,1,0.5
COLUNA,M86.0  OSTEOMIELITE AGUDA HEMATOGÊNICA,1,1,0,0,0.0,33.0,0,0.0
COLUNA,M86.1  OUTRA OSTEOMIELITE AGUDA,29,29,0,0,0.0,36.0,7,0.2413793103448276
COLUNA,M86.3  OSTEOMIELITE CRÔNICA MULTIFOCAL,1,1,0,0,0.0,83.0,0,0.0
COLUNA,M86.4  OSTEOMIELITE CRÔNICA COM SEIO DRENANTE,1,1,0,0,0.0,23.0,0,0.0
COLUNA,M86.5  OUTRA OSTEOMIELITE CRÔNICA HEMATOGÊNICA,4,4,0,0,0.0,30.0,1,0.25
COLUNA,M86.6  OUTRA OSTEOMIELITE CRÔNICA,5,5,0,0,0.0,49.0,1,0.2
COLUNA,M86.9  OSTEOMIELITE NÃO ESPECIFICADA,8,8,0,0,0.0,22.5,2,0.25
COLUNA,M87.9  OSTEONECROSE NÃO ESPECIFICADA,1,1,0,0,0.0,13.0,0,0.0
COLUNA,M88.9  DOENÇA DE PAGET DE OSSO NÃO ESPECIFICADO,1,1,0,0,0.0,2.0,0,0.0
COLUNA,M89.0  ALGONEURODISTROFIA,1,1,0,0,0.0,62.0,0,0.0
COLUNA,M89.5  OSTEOLISE,1,1,0,0,0.0,2.0,0,0.0
COLUNA,M89.6  OSTEOPATIA PÓS-POLIOMIELITE,1,1,0,0,0.0,13.0,0,0.0
COLUNA,M90.0  TUBERCULOSE ÓSSEA (A18.0+),7,7,0,0,0.0,8.0,2,0.2857142857142857
COLUNA,M90.2  OSTEOPATIA EM OUTRAS DOENÇAS INFECCIOSAS CLASSIFICADAS EM OUTRA PARTE,1,1,0,0,0.0,8.0,0,0.0
